facility_id,facility_name,program_type,facility_status,is_active_facility,zipcode,latitude,longitude,geo_missing_flag,infant_capacity,toddler_capacity,preschool_capacity,school_age_capacity,children_capacity,under5_capacity_current,total_capacity
889386,Tiny Kids Hearts Daycare Corp,GFDC,License,1,10456,40.830235,-73.916812,False,0,0,0,4,12,12,16
892399,"JARDIN FUTURO BRILLANTE, INC.",GFDC,License,1,11208,40.686884,-73.873925,False,0,0,0,4,12,12,16
906504,"Estevez, Florinda",GFDC,License,1,11208,40.686498,-73.877803,False,0,0,0,4,12,12,16
918105,Smiley Faces 42 Corp.,GFDC,License,1,11219,40.638458,-73.987515,False,0,0,0,4,12,12,16
900767,"Montilla, Elba",FDC,Registration,1,11208,40.666555,-73.875943,False,0,0,0,2,6,6,8
889689,"Guzman, Keishauna",GFDC,License,1,10301,40.641165,-74.084087,False,0,0,0,4,12,12,16
884009,"Cabrera Guzman, Julia",GFDC,License,1,11421,40.685065,-73.864918,False,0,0,0,4,12,12,16
891235,Neighborhood Initiatives Development Corporation,SACC,Registration,1,10469,40.870192,-73.853773,False,0,0,0,106,0,0,106
914198,YMCA of Greater New York,SACC,Registration,1,11206,40.702596,-73.941469,False,0,0,0,138,0,0,138
896357,"Bowrin, Alberta",FDC,Registration,1,11212,40.670214,-73.904796,False,0,0,0,2,6,6,8
893844,Just A's Day Care,GFDC,License,1,11236,40.634305,-73.910384,False,0,0,0,4,12,12,16
895688,Arikids,GFDC,License,1,10459,40.818454,-73.893534,False,0,0,0,4,12,12,16
922703,MOLINA DAY CARE CORP.,GFDC,License,1,11373,40.746658,-73.881896,False,0,0,0,4,12,12,16
925531,"The Friends of Crown Heights Educational Centers, Inc.",SACC,Registration,1,11213,40.6726,-73.928257,False,0,0,0,172,0,0,172
913744,"Benin, Faoziatou",GFDC,License,1,11372,40.751905,-73.872195,False,0,0,0,4,12,12,16
920666,"Imogen Roche Foundation, Inc.",SACC,Registration,1,10014,40.732584,-74.006293,False,0,0,54,520,0,0,574
904350,MINI STAR CORP.,GFDC,License,1,11218,40.637004,-73.981494,False,0,0,0,4,12,12,16
894340,"Barco Nieto, Kimberling",GFDC,License,1,10303,40.633108,-74.152172,False,0,0,0,4,12,12,16
898001,"Nunez, Luz",GFDC,License,1,10468,40.869843,-73.895088,False,0,0,0,4,12,12,16
895565,"Vargas De Almonte, Carmen",FDC,Registration,1,10458,40.860756,-73.892638,False,0,0,0,2,6,6,8
908722,"Mercado Velez, Linabel",GFDC,License,1,10459,40.824171,-73.900869,False,0,0,0,0,10,10,10
915850,MAGIC MOMENTS DAYCARE INC,GFDC,License,1,10032,40.839739,-73.943057,False,0,0,0,0,12,12,12
910723,SpringKids Family Daycare LLC,FDC,Registration,1,11354,,,True,0,0,0,2,6,6,8
906363,Miss Yaris I Daycare Inc,GFDC,License,1,10467,40.87784,-73.882195,False,0,0,0,4,12,12,16
898673,"Woodside on the Move, Inc",SACC,Registration,1,11377,40.756617,-73.902468,False,0,0,0,240,0,0,240
897724,"Ferguson, Danet",GFDC,License,1,10466,40.890004,-73.841796,False,0,0,0,0,8,8,8
896947,"Rodriguez, Maria",GFDC,License,1,11691,40.593836,-73.77173,False,0,0,0,4,12,12,16
912728,"The Katmint Learning Initiative, Inc",SACC,Registration,1,11233,40.682214,-73.916807,False,0,0,0,47,0,0,47
915088,"Zapata Cayetano, Yesica",GFDC,License,1,10454,40.812131,-73.917808,False,0,0,0,4,12,12,16
895694,"Salcedo, Lucia",GFDC,License,1,10455,40.813923,-73.903573,False,0,0,0,4,12,12,16
904899,"The Child Center of NY, Inc.",SACC,Registration,1,11691,40.601792,-73.762917,False,0,0,0,140,0,0,140
901628,Yeshivath Kehilath Yakov,SACC,Registration,1,11218,40.643456,-73.989789,False,0,0,0,491,0,0,491
895259,Community Counseling & Mediation,SACC,Registration,1,11208,40.669473,-73.879455,False,0,0,0,138,0,0,138
894060,"Martinez, Alba",GFDC,License,1,10462,40.834283,-73.857231,False,0,0,0,4,12,12,16
902867,IF Afterschool,SACC,Registration,1,10065,40.763936,-73.964106,False,0,0,0,202,0,0,202
898879,Little Thinkers Montessori LLC,GFDC,License,1,11215,40.674034,-73.979146,False,0,0,0,4,12,12,16
905788,Kiddie Street LLC,GFDC,License,1,11218,40.642,-73.987318,False,0,0,0,4,12,12,16
906844,"Brioso, Wendy",GFDC,License,1,10468,40.871684,-73.9025,False,0,0,0,0,12,12,12
902529,"Santos Hilario, Gabriel",GFDC,License,1,10467,40.858976,-73.868446,False,0,0,0,4,12,12,16
893107,Glorious Future Corp,SACC,Registration,1,11412,40.69335,-73.755466,False,0,0,0,31,0,0,31
891990,"PowerPlay NYC, Inc.",SACC,Registration,1,10456,40.828504,-73.917559,False,0,0,0,240,0,0,240
919361,Goldiday Group Family Daycare LLC,GFDC,License,1,10458,40.866617,-73.891594,False,0,0,0,4,12,12,16
917134,"Global Kids, Inc.@ PS 262",SACC,Registration,1,11233,40.683237,-73.929694,False,0,0,0,154,0,0,154
908421,"Payano Rosario, Maria",GFDC,License,1,10452,40.841219,-73.925946,False,0,0,0,4,12,12,16
909172,"Rodriguez Jimenez, Griseldy",GFDC,License,1,10460,40.843225,-73.88181,False,0,0,0,4,12,12,16
883170,"Ramirez, Bianka",GFDC,License,1,10453,40.852003,-73.912131,False,0,0,0,4,12,12,16
902630,"Allen Gamez, Samuel",GFDC,License,1,10032,40.845181,-73.941562,False,0,0,0,0,7,7,7
902984,TWO LITTLE ROCKERS GROUP FAMILY DAYCARE CORP.,GFDC,License,1,10460,40.843335,-73.868722,False,0,0,0,4,12,12,16
892695,CHILDREN'S JOURNEY LLC,GFDC,License,1,10472,40.830732,-73.853236,False,0,0,0,2,12,12,14
915742,"Perez Feliz De Mancebo, Laura",GFDC,License,1,10472,40.827471,-73.878766,False,0,0,0,4,12,12,16
912939,"Terrero, Yanett",GFDC,License,1,10456,40.836144,-73.912214,False,0,0,0,2,10,10,12
911744,"Garcia, Lisandro",GFDC,License,1,10469,40.860996,-73.856266,False,0,0,0,4,12,12,16
903711,BEE SWEET DAYCARE INC.,GFDC,License,1,11204,40.627969,-73.982231,False,0,0,0,4,12,12,16
908210,Boss Babies ChildCare LLC,GFDC,License,1,10460,40.83822,-73.869303,False,0,0,0,4,12,12,16
899460,"Roads To Success, Inc",SACC,Registration,1,10035,40.797037,-73.930211,False,0,0,0,191,0,0,191
915153,YOUNG MINDS IN MOTION SOUTH INC,GFDC,License,1,10312,40.555386,-74.171174,False,0,0,0,0,11,11,11
900505,"Queens Community House, Inc.",SACC,Registration,1,11367,40.736718,-73.813193,False,0,0,0,193,0,0,193
915696,Claudys Daycare Inc,GFDC,License,1,10467,40.875201,-73.868732,False,0,0,0,4,12,12,16
902932,"Quevedo, Ana",GFDC,License,1,11372,40.755441,-73.883628,False,0,0,0,4,12,12,16
890593,Jennifer Lara,GFDC,License,1,10458,40.865552,-73.887821,False,0,0,0,4,12,12,16
918945,"Moreno, Bridgett",GFDC,License,1,11421,40.697575,-73.851679,False,0,0,0,4,12,12,16
886508,"Batista De Jesus, Greidy",GFDC,License,1,10468,40.86379,-73.902635,False,0,0,0,4,12,12,16
915416,"BRIGHTER FUTURES FUN ZONE, LLC",GFDC,License,1,10473,40.815975,-73.86603,False,0,0,0,4,12,12,16
887596,ECCO Group Family Daycare II Corp.,GFDC,License,1,11385,40.697258,-73.893958,False,0,0,0,4,12,12,16
896997,"Colon-Nunez, Edilina",FDC,Registration,1,10452,40.839803,-73.91591,False,0,0,0,2,6,6,8
917050,Goldibear Group Family Daycare LLC,GFDC,License,1,10458,40.868159,-73.889288,False,0,0,0,4,12,12,16
898572,TINY SUNSHINE DAYCARE INC.,GFDC,License,1,11421,40.694979,-73.849386,False,0,0,0,4,12,12,16
920245,"Ramirez, Awilda",GFDC,License,1,10032,40.845212,-73.941795,False,0,0,0,4,12,12,16
911609,"Hardy, Robert",GFDC,License,1,11216,40.674018,-73.94788,False,0,0,0,4,12,12,16
897463,LULA FAMILY DAYCARE CORP,GFDC,License,1,10469,40.869726,-73.857821,False,0,0,0,4,12,12,16
901838,Happy Little Angels Inc.,GFDC,License,1,11220,40.647151,-74.005853,False,0,0,0,4,12,12,16
884317,Annalise Daycare 3 WD LLC,GFDC,License,1,10453,40.854931,-73.908387,False,0,0,0,4,12,12,16
903006,"Garo, Ambar",GFDC,License,1,10040,40.852671,-73.929641,False,0,0,0,4,12,12,16
896266,"Romero Holguin, Lorena",GFDC,License,1,10467,40.872776,-73.86167,False,0,0,0,4,12,12,16
885449,Merely's Playground GFDC Corp.,GFDC,License,1,10452,40.841704,-73.914263,False,0,0,0,4,12,12,16
913676,"Gregg, Serene",GFDC,License,1,10457,40.848594,-73.885605,False,0,0,0,4,12,12,16
894930,Miss Yaniss Daycare Inc,GFDC,License,1,10467,40.881827,-73.859449,False,0,0,0,4,12,12,16
905404,Little Twinkle Daycare Corp,GFDC,License,1,10033,40.845301,-73.935879,False,0,0,0,4,12,12,16
901413,"Estevez, Estela",GFDC,License,1,10039,40.82603,-73.939939,False,0,0,0,4,12,12,16
893465,Titi Joy Group Family Day Care LLC,GFDC,License,1,10472,40.825071,-73.880976,False,0,0,0,4,12,12,16
892203,"Barnes, Robert",GFDC,License,1,10458,40.870023,-73.885065,False,0,0,0,4,12,12,16
895474,"Orozco Alcantara, Gleisy",GFDC,License,1,10452,40.833812,-73.928172,False,0,0,0,4,12,12,16
911003,Fortisx Inc,GFDC,License,1,11236,40.651438,-73.910951,False,0,0,0,4,12,12,16
923560,"Abreu, Katherine",FDC,Registration,1,10467,40.866188,-73.863623,False,0,0,0,2,6,6,8
886436,"15TH STREET NYC DAYCARE, INC.",GFDC,License,1,11215,40.661692,-73.980956,False,0,0,0,4,12,12,16
905427,Pink Boulevard 2,GFDC,License,1,11363,40.767925,-73.740748,False,0,0,0,4,12,12,16
887670,HEAVEN'S DOOR ABC INC.,GFDC,License,1,11208,40.68357,-73.880559,False,0,0,0,4,12,12,16
917923,Le Paradis des Anges LLC,GFDC,License,1,11217,40.683175,-73.97972,False,0,0,0,4,12,12,16
922170,"Mai, Lingling",GFDC,License,1,11366,40.72639,-73.806627,False,0,0,0,4,12,12,16
900301,"Spira, Frady",GFDC,License,1,11219,40.638357,-73.992008,False,0,0,0,4,12,12,16
899030,Family First Prep LLC,GFDC,License,1,11234,40.624175,-73.930538,False,0,0,0,4,12,12,16
890449,"Camacho, Michelle",GFDC,License,1,10453,40.856706,-73.907249,False,0,0,0,2,12,12,14
900425,"Vasquez, Miriam",GFDC,License,1,10473,40.82503,-73.8479,False,0,0,0,4,12,12,16
903955,"Santana Calizan, Nicole",GFDC,License,1,10457,40.846999,-73.891772,False,0,0,0,2,12,12,14
914146,Mase Adventurous Daycare INC,GFDC,License,1,10468,40.869158,-73.89551,False,0,0,0,4,12,12,16
886776,VESELKA DAY CARE INC.,GFDC,License,1,11235,40.591185,-73.962657,False,0,0,0,4,12,12,16
906978,Variety Boys And Girls Club Of Queens,SACC,Registration,1,11101,40.747052,-73.955326,False,0,0,0,460,0,0,460
888079,"Alba Ventura, Sandra",GFDC,License,1,10033,40.847342,-73.933536,False,0,0,0,0,12,12,12
907402,World Explorers Group Inc,SACC,Registration,1,11206,40.708754,-73.939801,False,0,0,0,97,0,0,97
894791,HEALTHY STARTS DAY CARE INC.,GFDC,License,1,10466,40.892973,-73.859007,False,0,0,0,4,12,12,16
889327,"Jimenez, Anamaria",GFDC,License,1,11207,40.665607,-73.883862,False,0,0,0,4,12,12,16
907711,"Perez, Natali",GFDC,License,1,10468,40.869312,-73.894689,False,0,0,0,4,12,12,16
912000,Tickle Tots Inc.,GFDC,License,1,11219,40.635682,-73.993512,False,0,0,0,4,12,12,16
904033,"Jallow, Momodou",GFDC,License,1,11225,40.665497,-73.957233,False,0,0,0,4,12,12,16
898421,"Cupidore, Natasha",GFDC,License,1,11236,40.635317,-73.891081,False,0,0,0,4,12,12,16
920980,"Cordero, Vianyeli",GFDC,License,1,10455,40.813906,-73.904759,False,0,0,0,4,12,12,16
902210,"Marrero, Guillermina",GFDC,License,1,10458,40.867741,-73.88177,False,0,0,0,0,12,12,12
910260,Sweet Mommy Day Care,FDC,Registration,1,10040,40.853408,-73.929102,False,0,0,0,2,6,6,8
905245,"Alifonso Ventura, Kissairy Elizabeth",GFDC,License,1,10452,40.845382,-73.920288,False,0,0,0,0,12,12,12
919811,Bright Smiles CC 2.0 Corp,GFDC,License,1,11229,40.612348,-73.949514,False,0,0,0,4,12,12,16
914504,"Lora-Arias, Leonel",GFDC,License,1,10454,40.806039,-73.913167,False,0,0,0,4,12,12,16
890539,"Kirschenbaum, Rivka",GFDC,License,1,11101,40.744002,-73.952589,False,0,0,0,4,12,12,16
890794,"Cruz De Gonzalez, Ysabel",GFDC,License,1,10472,40.828944,-73.870321,False,0,0,0,0,12,12,12
906718,Minds At Play LLC,SACC,Registration,1,10459,40.828981,-73.888451,False,0,0,0,44,0,0,44
907573,Explorers R Us LLC,GFDC,License,1,10473,40.811383,-73.855197,False,0,0,0,4,12,12,16
908863,Amazing Children Daycare,GFDC,License,1,11413,,,True,0,0,0,4,12,12,16
889249,"Maria Sanchez, Pamela",GFDC,License,1,10451,40.822566,-73.9152,False,0,0,0,4,12,12,16
891689,"Omenukor, Ngozi",GFDC,License,1,11413,40.666598,-73.753518,False,0,0,0,4,12,12,16
900654,"Williams, Ashley",GFDC,License,1,10456,40.837144,-73.904366,False,0,0,0,0,10,10,10
904343,Southern Queens Park Association,SACC,Registration,1,11434,40.679779,-73.774016,False,0,0,0,300,0,0,300
895812,"Reid, Audrey",GFDC,License,1,11413,40.670068,-73.743947,False,0,0,0,4,12,12,16
902271,Blessing Arcoiris II Corporation,GFDC,License,1,11208,40.679578,-73.871702,False,0,0,0,4,12,12,16
894118,OUR HAPPY HEARTS DAYCARE CORP.,GFDC,License,1,10467,40.879655,-73.861625,False,0,0,0,4,12,12,16
911339,little bilingual daycare,GFDC,License,1,11215,40.669293,-73.989291,False,0,0,0,4,12,12,16
899837,"Tavarez, Zulema",GFDC,License,1,11368,40.744809,-73.865739,False,0,0,0,4,12,12,16
886869,VANESA LITTLE ANGEL DAY CARE INC,GFDC,License,1,11421,40.692895,-73.865351,False,0,0,0,4,12,12,16
900581,"Tandacharry, Amanda",GFDC,License,1,11413,40.681305,-73.757489,False,0,0,0,4,12,12,16
898361,"Tavarez Pena, Emily",GFDC,License,1,10462,40.848861,-73.864762,False,0,0,0,2,12,12,14
895588,"Kourouma, Odia",FDC,Registration,1,10027,40.813463,-73.948227,False,0,0,0,0,5,5,5
901001,"Zavalunova, Nina",GFDC,License,1,11374,40.726948,-73.858903,False,0,0,0,4,12,12,16
886919,"Martinez, Ana",GFDC,License,1,10463,40.873311,-73.902775,False,0,0,0,2,12,12,14
905104,"Greene-Dembele, Hope",GFDC,License,1,10456,40.831887,-73.911072,False,0,0,0,0,12,12,12
900899,Colorful Teddy  Bears  Daycare LLC,FDC,Registration,1,11206,40.696484,-73.943918,False,0,0,0,2,6,6,8
906225,Gi & Ko Laugh & Grow Daycare Inc.,GFDC,License,1,11210,40.63342,-73.949428,False,0,0,0,4,12,12,16
886961,BUBBLES GROUP FAMILY DAYCARE INC.,GFDC,License,1,10453,40.848134,-73.91804,False,0,0,0,4,12,12,16
913429,"Pulatov, Odelia",GFDC,License,1,11367,40.721989,-73.814843,False,0,0,0,4,12,12,16
918872,Children’s Playworks Too,GFDC,License,1,11367,40.738839,-73.827278,False,0,0,0,4,12,12,16
905913,Fundamentals Group Family Day Care LLC,GFDC,License,1,10468,40.866309,-73.902347,False,0,0,0,2,10,10,12
903523,"Cordero, Maria",GFDC,License,1,10459,40.820713,-73.893996,False,0,0,0,4,12,12,16
914946,"Perdomo Diaz, Evelyn",GFDC,License,1,11206,40.710499,-73.942242,False,0,0,0,4,12,12,16
909538,"Almonte, Ingrid",GFDC,License,1,10473,40.816784,-73.852746,False,0,0,0,4,12,12,16
911193,"Cerda Gonzalez, Paul",GFDC,License,1,11207,40.675445,-73.887915,False,0,0,0,4,12,12,16
895185,"Opus Dance Theatre and Community Services, Inc.",SACC,Registration,1,11420,40.67547,-73.816564,False,0,0,0,180,0,0,180
891090,"Castillo Torres, Genesis",GFDC,License,1,11434,40.674873,-73.762561,False,0,0,0,4,12,12,16
922561,"Hu, Huei Wen",GFDC,License,1,11363,40.770807,-73.740734,False,0,0,0,4,12,12,16
884732,"Guzman-Sanchez, Hellen",GFDC,License,1,10468,40.861598,-73.903227,False,0,0,0,4,12,12,16
920766,ALEF BETH DC INC.,GFDC,License,1,11204,40.62471,-73.988903,False,0,0,0,4,12,12,16
883383,"Almonte De Sanchez, Maria",GFDC,License,1,10468,40.871241,-73.898752,False,0,0,0,4,12,12,16
895793,ENEDA DAY CARE LLC,GFDC,License,1,10466,40.889604,-73.832906,False,0,0,0,2,10,10,12
915358,"Backpack Kids, Inc.",FDC,Registration,1,11210,40.624332,-73.940778,False,0,0,0,2,6,6,8
885622,"Mejia, Amarilys",GFDC,License,1,10457,40.840125,-73.911877,False,0,0,0,0,12,12,12
898858,Titi Clara Family Group Daycare Corp,GFDC,License,1,10457,40.838094,-73.902804,False,0,0,0,4,12,12,16
917625,"BRIGHT BEGINNINGS GROUP FAMILY DAYCARE, CORP.",GFDC,License,1,11421,40.695222,-73.849925,False,0,0,0,4,12,12,16
890097,"Guzman, Niovis",GFDC,License,1,10468,40.858666,-73.899584,False,0,0,0,4,12,12,16
917994,"Heredia, Mileidy",GFDC,License,1,10452,40.842341,-73.915168,False,0,0,0,2,12,12,14
909803,"Luciano, Nisa",GFDC,License,1,11106,40.75662,-73.926258,False,0,0,0,4,12,12,16
903476,LITTLE CRITTERS PLAYHOUSE INC.,GFDC,License,1,10467,40.878464,-73.88121,False,0,0,0,4,12,12,16
899394,Ms Eli's Daycare LLC,GFDC,License,1,11373,40.733834,-73.879482,False,0,0,0,4,12,12,16
921212,YOUNG MINDS IN MOTION ONE YEAR CORP.,GFDC,License,1,10304,40.618134,-74.081604,False,0,0,0,4,12,12,16
911460,"Hecker, Monique",GFDC,License,1,11433,40.699823,-73.787127,False,0,0,0,4,12,12,16
917861,"Diallo, Namarima",GFDC,License,1,10456,40.828512,-73.919086,False,0,0,0,2,12,12,14
883207,Tiny Hearts Build A Child,FDC,Registration,1,11239,40.654931,-73.875647,False,0,0,0,2,6,6,8
887129,Segundo Campamento Celestial Daycare Incorporated,GFDC,License,1,10456,40.836894,-73.910808,False,0,0,0,4,12,12,16
913327,Bright Leaders 2 Daycare INC,GFDC,License,1,11236,40.633412,-73.906929,False,0,0,0,4,12,12,16
896846,"Jackson, Jacqueline",GFDC,License,1,11411,40.70088,-73.735204,False,0,0,0,4,12,12,16
919422,"Minaya, Michelle",GFDC,License,1,10467,40.870419,-73.877591,False,0,0,0,4,12,12,16
899656,"Little Angels Family, Inc.",GFDC,License,1,11234,40.612478,-73.93835,False,0,0,0,4,12,12,16
886549,"Essex Child Care, Inc.",GFDC,License,1,11208,40.682399,-73.883187,False,0,0,0,4,12,12,16
921457,GAN CHAVEIROS INC,GFDC,License,1,11218,40.634669,-73.975565,False,0,0,0,4,12,12,16
888095,UTA,SACC,Registration,1,11218,40.635934,-73.972181,False,0,0,0,95,0,0,95
884804,Garden of Eden Group Daycare,GFDC,License,1,11436,40.675614,-73.798981,False,0,0,0,4,12,12,16
901642,"LITTLE ANGEL ABC 3, CORP.",GFDC,License,1,11418,40.689557,-73.825582,False,0,0,0,4,12,12,16
892704,"ESTRELLA DAYCARE, INC",GFDC,License,1,10470,40.900713,-73.855124,False,0,0,0,4,12,12,16
918410,LULLABY DAYCARE INC,GFDC,License,1,11219,,,True,0,0,0,4,12,12,16
884986,"Montan, Fransheska",GFDC,License,1,10452,40.836142,-73.927902,False,0,0,0,4,12,12,16
902340,"Frias, Nelsida",GFDC,License,1,10463,40.869763,-73.905743,False,0,0,0,0,12,12,12
920919,"Gomez, Florangel",GFDC,License,1,10459,,,True,0,0,0,0,12,12,12
902082,YDHC Consulting Daycare INC,SACC,Registration,1,11237,40.70485,-73.916451,False,0,0,0,20,0,0,20
901169,"Pena Taveras, Jeisi",FDC,Registration,1,10468,40.860523,-73.907177,False,0,0,0,2,6,6,8
911980,"Estevez Tatis, Lisbeth",GFDC,License,1,11421,40.685414,-73.860442,False,0,0,0,4,12,12,16
917316,"Rosso, Perla",GFDC,License,1,10461,40.844326,-73.8516,False,0,0,0,4,12,12,16
911950,"MI NIDO FAMILY GROUP II, INC",GFDC,License,1,10462,40.840573,-73.864416,False,0,0,0,4,12,12,16
893944,Young Men's Christian Association of Greater NY,SACC,Registration,1,11249,40.714833,-73.963129,False,0,0,0,84,0,0,84
912821,NURTURING FUTURES ACADEMY,SACC,Registration,1,11434,40.670854,-73.769805,False,0,0,0,36,0,0,36
914332,Kingdom Village LLC,GFDC,License,1,11368,40.738445,-73.854457,False,0,0,0,4,12,12,16
899585,Bundle of Blessings Group Family Daycare Inc,GFDC,License,1,10462,40.836348,-73.853687,False,0,0,0,4,12,12,16
920460,"Matos Vizcaino, Abel",GFDC,License,1,10456,40.833907,-73.911522,False,0,0,0,4,12,12,16
907293,Ricardo's Day Care,GFDC,License,1,11434,40.680115,-73.766028,False,0,0,0,4,12,12,16
915434,"Vargas, Ihspatia",GFDC,License,1,10033,40.845653,-73.936723,False,0,0,0,4,12,12,16
910640,CASITA DE PAO DAYCARE INC,GFDC,License,1,11434,40.686912,-73.792782,False,0,0,0,4,12,12,16
908655,EL EDEN GROUP FAMILY DAY CARE LLC,GFDC,License,1,10472,40.831854,-73.86363,False,0,0,0,0,12,12,12
909227,"Laj Cal, Heydy",GFDC,License,1,10462,40.855326,-73.865847,False,0,0,0,0,10,10,10
917794,MY LITTLE BABY DAYCARE LLC,GFDC,License,1,10040,40.855778,-73.93044,False,0,0,0,4,12,12,16
890092,La Tia Family Group Daycare LLC,GFDC,License,1,10466,40.897422,-73.853823,False,0,0,0,0,12,12,12
891096,"Diallo, Raby",GFDC,License,1,10472,40.826336,-73.87756,False,0,0,0,0,12,12,12
885819,Sesame Flyers Int'l Corp,SACC,Registration,1,11212,40.659182,-73.922655,False,0,0,0,139,0,0,139
912148,CORONADO'S DAYCARE INC,GFDC,License,1,10458,40.867567,-73.88824,False,0,0,0,0,12,12,12
914464,Sipuk Center,GFDC,License,1,11219,40.634008,-73.989349,False,0,0,0,4,12,12,16
897063,"Sall, Laouratou",GFDC,License,1,11368,40.737439,-73.86235,False,0,0,0,4,12,12,16
883613,"Around the Clock Tots, L.L.C.",GFDC,License,1,11208,40.686436,-73.871636,False,0,0,0,4,12,12,16
920270,Tiny Steps Pacific Inc,GFDC,License,1,11238,40.633639,-73.968828,False,0,0,0,4,12,12,16
900352,ANNALISE DAYCARE 4WD  LLC,GFDC,License,1,10453,40.854931,-73.908387,False,0,0,0,4,12,12,16
907349,"Nivillac, Dainelly",GFDC,License,1,10457,40.855863,-73.899453,False,0,0,0,4,12,12,16
898510,"Peguero Varela, Persis",GFDC,License,1,10459,40.825848,-73.889306,False,0,0,0,2,12,12,14
912292,I.C Amor Materno,GFDC,License,1,11226,40.653167,-73.960354,False,0,0,0,0,12,12,12
893909,"Reyes, Elsa",GFDC,License,1,10458,40.852752,-73.886006,False,0,0,0,0,12,12,12
885732,"Toribio, Glenda",GFDC,License,1,10454,40.809677,-73.919958,False,0,0,0,4,12,12,16
885126,NYA PREP INC.,SACC,Registration,1,11357,40.778156,-73.799839,False,0,0,0,56,0,0,56
910915,NYC Parks & Recreation at A.R.R.O.W.,SACC,Registration,1,11106,40.755852,-73.926373,False,0,0,0,60,0,0,60
888019,Diamond Kidz Education Center LLC,SACC,Registration,1,11236,40.650905,-73.913885,False,0,0,0,80,0,0,80
912376,Rachel Dayan Daycare LLC,GFDC,License,1,11207,,,True,0,0,0,4,12,12,16
904477,"Lekperic, Tuse",FDC,Registration,1,10305,40.593195,-74.077146,False,0,0,0,0,6,6,6
883322,Step Up group Family Daycare,GFDC,License,1,10467,40.88155,-73.859513,False,0,0,0,4,12,12,16
917025,"Palacios Molina, Carlos",GFDC,License,1,11228,40.620285,-74.018414,False,0,0,0,4,12,12,16
889050,"Cepin De Checo, Greisy",GFDC,License,1,10040,40.859155,-73.929312,False,0,0,0,4,12,12,16
897392,"Geraldo Caraballo, Katy",GFDC,License,1,11372,40.750994,-73.871661,False,0,0,0,4,12,12,16
917140,"Vargas, Krystal",GFDC,License,1,10463,40.87331,-73.905365,False,0,0,0,2,12,12,14
904977,"Cruz, Stephanie",FDC,Registration,1,10459,40.820148,-73.891293,False,0,0,0,2,6,6,8
883755,KST DAYCARE2.0 INC.,GFDC,License,1,11428,40.722165,-73.746523,False,0,0,0,4,12,12,16
886721,"Burgos Disla, Virnalisy",GFDC,License,1,10033,40.84802,-73.941116,False,0,0,0,4,12,12,16
894181,Quokka Day Care Corp.,GFDC,License,1,11370,40.764079,-73.884821,False,0,0,0,4,12,12,16
898255,Giggles 5618 Inc.,GFDC,License,1,11204,40.620064,-73.978807,False,0,0,0,4,12,12,16
